customerID,SeniorCitizen,tenure,Contract,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
4003-FUSHP,-0.44047699244535515,-0.5489899427016769,-0.8303371920781404,-0.10981057608607138,-0.5285293605216266,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False
0356-ERHVT,-0.44047699244535515,-0.8750552188668873,-0.8303371920781404,-0.6302801461972657,-0.7807540242816523,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
7325-ENZFI,-0.44047699244535515,0.26617324771134937,0.3684695991167237,-0.8165184588249135,-0.29135959092266656,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False
4884-ZTHVF,2.2699427831539776,-0.9973296974288413,-0.8303371920781404,0.7399017252775717,-0.696119912531614,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
3920-HIHMQ,-0.44047699244535515,-0.2636828260571177,-0.8303371920781404,-0.5105555166509206,-0.45239397934638337,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
3055-OYMSE,2.2699427831539776,0.8367874810004677,-0.8303371920781404,0.2975857327869082,0.7565007770122767,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0613-WUXUM,-0.44047699244535515,1.5296761928515399,1.5672763903115878,-1.5182378153326577,-0.39246137282542504,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
7568-PODML,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-0.6502342511216566,-0.9911693485386596,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
4458-KVRBJ,-0.44047699244535515,1.0813364381243755,1.5672763903115878,-1.3253481343968798,-0.3442945413599624,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
5349-IECLD,-0.44047699244535515,-1.2418786545527492,-0.8303371920781404,1.0009679313716855,-0.9325391448850077,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False
1397-XKKWR,-0.44047699244535515,-1.0380878569494927,0.3684695991167237,-0.9828026665281705,-0.8942617453611248,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
3945-GFWQL,-0.44047699244535515,-0.834297059346236,-0.8303371920781404,-0.6751768822771451,-0.7989876644239402,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
8097-OMULG,-0.44047699244535515,1.0813364381243755,0.3684695991167237,0.3956934153318299,0.9940458152340197,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
6013-BHCAW,-0.44047699244535515,1.1628527571656782,1.5672763903115878,0.5370349918795984,1.1857639322264777,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
0401-WDBXM,-0.44047699244535515,1.6111925118928425,1.5672763903115878,1.35349045170259,2.3186778297839816,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
3387-PLKUI,-0.44047699244535515,-0.7935388998255847,-0.8303371920781404,-1.5315405519489185,-0.9002439687007858,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
6096-EGVTU,-0.44047699244535515,1.2851272357276322,0.3684695991167237,-1.328673818550945,-0.3067676790816459,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
3797-VTIDR,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-1.3768962387848893,-1.000815959606674,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
5081-NWSUP,-0.44047699244535515,-0.9158133783875386,0.3684695991167237,0.0015998430751110752,-0.7085037770834584,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True
2580-ATZSQ,-0.44047699244535515,1.3258853952482834,0.3684695991167237,-0.11646194439420152,0.69921712547567,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
8085-MSNLK,-0.44047699244535515,1.2036109166863296,1.5672763903115878,1.6328479206440618,2.0313324378564257,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
9691-HKOVS,-0.44047699244535515,0.9183038000417704,0.3684695991167237,0.8413350919765588,1.1596275763808737,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
9881-VCZEP,-0.44047699244535515,-0.304440985577769,-0.8303371920781404,-0.35757404556392414,-0.40499975975135666,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
9526-BIHHD,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-1.169040979155818,-0.9980566314979743,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
8757-TFHHJ,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-0.5005784641887253,-0.9891826323003957,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
4523-WXCEF,-0.44047699244535515,1.0813364381243755,-0.8303371920781404,1.205497506846691,1.6554015763271732,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False
1468-DEFNC,2.2699427831539776,1.2851272357276322,1.5672763903115878,-1.3453022393212706,-0.32745160258445916,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
5119-KEPFY,-0.44047699244535515,0.14389876914939542,-0.8303371920781404,1.0026307734487179,0.5076756054821691,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
8364-TRMMK,-0.44047699244535515,-1.201120495032098,-0.8303371920781404,-0.47231014887917155,-0.944371143815112,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
0916-KNFAJ,-0.44047699244535515,1.1628527571656782,1.5672763903115878,0.16788405077836804,0.8548873800560746,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
8319-QBEHW,-0.44047699244535515,-0.2636828260571177,0.3684695991167237,-0.8281583533641413,-0.5591910144654981,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False
3063-QFSZL,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-0.3143401515610774,-0.9867102743150008,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
8775-LHDJH,2.2699427831539776,-1.2826368140734004,-0.8303371920781404,0.8563006706698515,-0.971169738406804,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
9625-QNLUX,-0.44047699244535515,1.4481598738102373,1.5672763903115878,1.2769997161590918,2.112125564879154,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
3097-NQYSN,2.2699427831539776,-1.2418786545527492,-0.8303371920781404,0.7315875148924088,-0.9421416067032827,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
4024-CSNBY,-0.44047699244535515,1.6111925118928425,1.5672763903115878,0.9776881422932293,2.012944275340051,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False
7110-BDTWG,-0.44047699244535515,1.5704343523721913,1.5672763903115878,-0.5920347784255166,0.4296859558178796,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
7493-GVFIO,-0.44047699244535515,0.9998201190830729,1.5672763903115878,-1.4733410792527786,-0.4580450833130005,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
0690-SRQID,-0.44047699244535515,-1.1603623355114465,-0.8303371920781404,-1.5032722366393647,-0.9813461404716884,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
9605-WGJVW,2.2699427831539776,-1.2826368140734004,-0.8303371920781404,0.17786110324056337,-0.9801761853536,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
9114-DPSIA,-0.44047699244535515,1.6111925118928425,1.5672763903115878,0.5370349918795984,1.5274129013332447,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False
4700-UBQMV,-0.44047699244535515,-0.46747362366037426,0.3684695991167237,0.3674251000222764,-0.32696596083732804,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
7711-GQBZC,-0.44047699244535515,1.5704343523721913,1.5672763903115878,-1.335325186859075,-0.21182471751750534,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
3565-UNOCC,2.2699427831539776,-0.14140834749516376,-0.8303371920781404,1.1373209816883558,0.2924921622533286,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
4627-MIHJH,2.2699427831539776,1.4889180333308887,1.5672763903115878,1.5097976069436516,2.2856983402288025,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
9795-NREXC,-0.44047699244535515,1.2851272357276322,1.5672763903115878,0.6700623580422039,1.4101524940259405,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
8573-CGOCC,-0.44047699244535515,-0.6712644212636308,-0.8303371920781404,-1.4999465524852995,-0.8809728211896268,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
7356-AYNJP,-0.44047699244535515,-1.1603623355114465,0.3684695991167237,-1.3619306600915964,-0.9681234401747995,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False
9249-FXSCK,-0.44047699244535515,0.7960293214798164,0.3684695991167237,1.543054448484303,1.600899327524136,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
5493-SDRDQ,-0.44047699244535515,-1.2418786545527492,-0.8303371920781404,-0.32431720402327274,-0.9611257840911369,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
6286-SUUWT,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-1.493295184177169,-1.0023611833475459,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
4819-HJPIW,-0.44047699244535515,-0.5897481022223282,-0.8303371920781404,-1.320359608165782,-0.8006653359140297,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
8654-DHAOW,-0.44047699244535515,-1.2418786545527492,-0.8303371920781404,-0.35591120348689165,-0.9662912463106228,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
5438-QMDDL,-0.44047699244535515,-0.5489899427016769,-0.8303371920781404,-0.16801004878221132,-0.5119071679948194,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
9812-GHVRI,-0.44047699244535515,0.30693140723200063,-0.8303371920781404,0.6318169902704546,0.5482929152422292,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False
5553-AOINX,2.2699427831539776,1.3666435547689346,0.3684695991167237,1.331873504701167,2.0313545124812955,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
1228-ZLNBX,-0.44047699244535515,-0.46747362366037426,-0.8303371920781404,0.3474709950978853,-0.3177166930169665,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
4226-KKDON,-0.44047699244535515,-0.9973296974288413,-0.8303371920781404,0.05979931577125101,-0.7811734421541747,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
3831-YCPUO,-0.44047699244535515,1.6111925118928425,1.5672763903115878,1.484854975788163,2.4567104590935775,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
7445-WMRBW,-0.44047699244535515,0.6329966833972112,0.3684695991167237,0.2992485748639407,0.569992271489044,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False
3308-DGHKL,-0.44047699244535515,1.4889180333308887,1.5672763903115878,-1.514912131178593,-0.37193197169669895,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
9924-JPRMC,-0.44047699244535515,1.6111925118928425,1.5672763903115878,1.7741894971918304,2.7623336404131607,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
0080-EMYVY,-0.44047699244535515,-0.7527807403049335,0.3684695991167237,-0.4457046756466503,-0.6898286444437786,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
6218-KNUBD,-0.44047699244535515,-1.0788460164701439,-0.8303371920781404,-0.17964994332143913,-0.8532912416031512,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
7337-CINUD,-0.44047699244535515,-0.9973296974288413,1.5672763903115878,-1.5082607628704625,-0.9408171292111068,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
7609-NRNCA,-0.44047699244535515,-0.6305062617429795,0.3684695991167237,-1.50659792079343,-0.8871757907779839,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
0623-EJQEG,-0.44047699244535515,1.3258853952482834,0.3684695991167237,0.9544083532147732,1.6683593811256274,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
7153-CHRBV,-0.44047699244535515,0.9998201190830729,0.3684695991167237,-0.18463846955253702,0.4344320001648431,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
0871-URUWO,-0.44047699244535515,-0.7935388998255847,-0.8303371920781404,1.2437428746184405,-0.4111806547148441,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
9190-MFJLN,2.2699427831539776,-0.5489899427016769,-0.8303371920781404,1.0325619308353042,-0.22623944755735273,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
6198-PNNSZ,-0.44047699244535515,0.9590619595624216,0.3684695991167237,1.4948320282503584,1.6861956780202623,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False
3317-VLGQT,-0.44047699244535515,-0.7527807403049335,-0.8303371920781404,0.4405901514117091,-0.5156377795977813,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
4132-POCZS,-0.44047699244535515,0.7960293214798164,-0.8303371920781404,-0.829821195441174,-0.11895677069110687,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
5614-DNZCE,-0.44047699244535515,1.0405782786037243,1.5672763903115878,0.0015998430751110752,0.6644937405557926,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
1095-JUDTC,2.2699427831539776,0.5922385238765598,-0.8303371920781404,1.0042936155257502,0.9775560704564303,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
3896-RCYYE,-0.44047699244535515,1.407401714289586,-0.8303371920781404,-0.3808538346423802,0.568998913369912,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
9638-JIQYA,-0.44047699244535515,-1.2418786545527492,-0.8303371920781404,-1.328673818550945,-0.9892267815501351,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
3258-SANFR,2.2699427831539776,-1.0788460164701439,-0.8303371920781404,-0.6701883560460472,-0.8890962831416389,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
3726-TBHQT,-0.44047699244535515,1.5704343523721913,1.5672763903115878,1.6345107627210944,2.598429550756396,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
3190-ITQXP,-0.44047699244535515,0.5514803643559085,1.5672763903115878,-1.483318131714974,-0.6180861136175854,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
0870-VEMYL,-0.44047699244535515,-1.1196041759907953,-0.8303371920781404,-0.36588825594908697,-0.8964692078480846,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False
4833-QTJNO,2.2699427831539776,1.407401714289586,-0.8303371920781404,0.6318169902704546,1.4562443107536611,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
3039-MJSLN,-0.44047699244535515,-1.201120495032098,-0.8303371920781404,-1.4849809737920063,-0.9888294383024823,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
0178-CIIKR,-0.44047699244535515,-1.201120495032098,-0.8303371920781404,-1.493295184177169,-0.9855623938217818,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
5385-SUIRI,2.2699427831539776,0.7960293214798164,-0.8303371920781404,1.3085937156227108,1.4472157891819957,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
3982-XWFZQ,-0.44047699244535515,0.38844772627330326,-0.8303371920781404,-0.485612885495432,-0.0382740167927265,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
5774-QPLTF,-0.44047699244535515,0.7145130024385138,0.3684695991167237,-1.4799924475609088,-0.5966295782443362,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
2322-VCZHZ,2.2699427831539776,-0.38595730461907163,-0.8303371920781404,0.8363465657454608,-0.11754399469945268,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
5010-IPEAQ,-0.44047699244535515,1.407401714289586,1.5672763903115878,-0.35424836140985894,0.5887777772530717,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False
4009-ALQFH,-0.44047699244535515,-0.304440985577769,-0.8303371920781404,1.1522865603816492,0.03474884227590344,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
6383-ZTSIW,2.2699427831539776,0.26617324771134937,0.3684695991167237,1.1389838237653884,0.7009168715906291,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
8990-YOZLV,-0.44047699244535515,1.4889180333308887,1.5672763903115878,0.06811352615641386,1.0099395451401303,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
3069-SSVSN,-0.44047699244535515,-1.2826368140734004,0.3684695991167237,-1.297079819087326,-0.9997563776129332,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
5222-IMUKT,-0.44047699244535515,-0.019133868933209827,-0.8303371920781404,0.8712662493631448,0.2565767475904928,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False
3627-FCRDW,-0.44047699244535515,-0.9565715379081899,-0.8303371920781404,0.2044665764730844,-0.7142431795495539,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
7562-GSUHK,-0.44047699244535515,-0.6712644212636308,-0.8303371920781404,0.9427684586755455,-0.31639221552479063,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
6685-XSHHU,-0.44047699244535515,1.122094597645027,1.5672763903115878,-1.4600383426365178,-0.4502306661091628,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
8901-UPRHR,-0.44047699244535515,1.6111925118928425,1.5672763903115878,1.4748779233259677,2.3933783603427012,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
4903-UYAVB,-0.44047699244535515,-1.1196041759907953,-0.8303371920781404,-1.51324928910156,-0.9555188293742589,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
0118-JPNOY,2.2699427831539776,-0.2636828260571177,-0.8303371920781404,0.696667831274725,-0.042688941766646074,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
6776-TLWOI,-0.44047699244535515,-1.201120495032098,-0.8303371920781404,-1.4966208683312343,-0.9826706179638643,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
3845-FXCYS,-0.44047699244535515,-1.2418786545527492,-0.8303371920781404,-1.5032722366393647,-0.9973943927518863,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
